Year,Name,RushYDs,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,REC_YACR,TotalYards,TotalTDs,Age,Pos
2019,Elijhaa Penny,39.0,15.0,0.0,2.0,9.0,0.0,4.0,21.0,48.0,0.0,26.0,RB
2019,Emmanuel Sanders,0.0,0.0,0.0,66.0,869.0,5.0,97.0,246.0,869.0,5.0,32.0,WR
2019,Eric Ebron,0.0,0.0,0.0,31.0,375.0,3.0,52.0,165.0,375.0,3.0,26.0,TE
2019,Eric Saubert,0.0,0.0,0.0,2.0,21.0,0.0,3.0,20.0,21.0,0.0,Unknown,TE
2019,Eric Tomlinson,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Unknown,TE
2019,Evan Engram,7.0,3.0,0.0,44.0,467.0,3.0,68.0,254.0,474.0,3.0,25.0,TE
2019,Ezekiel Elliott,1357.0,301.0,12.0,54.0,420.0,2.0,71.0,402.0,1777.0,14.0,24.0,RB
2019,Foster Moreau,0.0,0.0,0.0,21.0,174.0,5.0,25.0,106.0,174.0,5.0,22.0,TE
2019,Frank Gore,599.0,166.0,2.0,13.0,100.0,0.0,16.0,93.0,699.0,2.0,36.0,RB
2019,Geoff Swaim,0.0,0.0,0.0,13.0,65.0,0.0,17.0,46.0,65.0,0.0,Unknown,TE
2019,George Kittle,22.0,5.0,0.0,85.0,1053.0,5.0,107.0,622.0,1075.0,5.0,Unknown,TE
2019,Gerald Everett,0.0,1.0,0.0,37.0,408.0,2.0,60.0,180.0,408.0,2.0,25.0,TE
2019,Geronimo Allison,7.0,1.0,0.0,34.0,287.0,2.0,55.0,118.0,294.0,2.0,25.0,WR
2019,Giovani Bernard,170.0,53.0,0.0,30.0,234.0,0.0,43.0,220.0,404.0,0.0,Unknown,RB
2019,Golden Tate,16.0,1.0,0.0,49.0,676.0,6.0,85.0,289.0,692.0,6.0,31.0,WR
2019,Greg Olsen,0.0,0.0,0.0,52.0,597.0,2.0,82.0,217.0,597.0,2.0,34.0,TE
2019,Greg Ward,5.0,1.0,0.0,28.0,254.0,1.0,40.0,105.0,259.0,1.0,24.0,WR
2019,Gus Edwards,711.0,133.0,2.0,7.0,45.0,0.0,7.0,47.0,756.0,2.0,24.0,RB
2019,Hale Hentges,0.0,0.0,0.0,8.0,103.0,1.0,14.0,48.0,103.0,1.0,23.0,TE
2019,Hayden Hurst,0.0,0.0,0.0,30.0,349.0,2.0,39.0,155.0,349.0,2.0,26.0,TE
2019,Hunter Henry,0.0,0.0,0.0,55.0,652.0,5.0,76.0,174.0,652.0,5.0,25.0,TE
2019,Hunter Renfrow,0.0,0.0,0.0,49.0,605.0,4.0,71.0,327.0,605.0,4.0,24.0,WR
2019,Ian Thomas,0.0,0.0,0.0,16.0,136.0,1.0,30.0,77.0,136.0,1.0,23.0,TE
2019,Isaiah Ford,11.0,1.0,0.0,23.0,244.0,0.0,35.0,86.0,255.0,0.0,Unknown,WR
2019,Isaiah McKenzie,49.0,8.0,0.0,27.0,254.0,1.0,39.0,207.0,303.0,1.0,24.0,WR
2019,Ito Smith,106.0,22.0,1.0,11.0,87.0,0.0,14.0,78.0,193.0,1.0,24.0,RB
2019,J.D. McKissic,205.0,38.0,0.0,34.0,233.0,1.0,42.0,240.0,438.0,1.0,26.0,WR
2019,Jace Sternberger,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Unknown,TE
2019,Jack Doyle,0.0,0.0,0.0,43.0,448.0,4.0,72.0,224.0,448.0,4.0,29.0,TE
2019,Jacob Hollister,0.0,0.0,0.0,41.0,349.0,3.0,59.0,174.0,349.0,3.0,26.0,TE
2019,Jaeden Graham,0.0,0.0,0.0,9.0,149.0,1.0,10.0,72.0,149.0,1.0,24.0,TE
2019,Jake Kumerow,0.0,0.0,0.0,12.0,219.0,1.0,21.0,92.0,219.0,1.0,27.0,WR
2019,Jakeem Grant,5.0,4.0,1.0,19.0,164.0,0.0,33.0,88.0,169.0,1.0,27.0,WR
2019,Jakobi Meyers,0.0,0.0,0.0,26.0,359.0,0.0,41.0,123.0,359.0,0.0,Unknown,WR
2019,Jalen Guyton,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Unknown,WR
2019,Jalen Richard,145.0,39.0,0.0,36.0,323.0,0.0,43.0,249.0,468.0,0.0,Unknown,RB
2019,Jamaal Williams,460.0,107.0,1.0,39.0,253.0,5.0,45.0,282.0,713.0,6.0,24.0,RB
2019,James Conner,464.0,116.0,4.0,34.0,251.0,3.0,38.0,297.0,715.0,7.0,24.0,RB
2019,James O'Shaughnessy,0.0,0.0,0.0,14.0,153.0,2.0,20.0,90.0,153.0,2.0,27.0,TE
2019,James Washington,0.0,0.0,0.0,44.0,735.0,3.0,80.0,203.0,735.0,3.0,23.0,WR
2019,James White,263.0,67.0,1.0,72.0,645.0,5.0,95.0,541.0,908.0,6.0,27.0,RB
2019,Jamison Crowder,4.0,1.0,0.0,78.0,833.0,6.0,122.0,357.0,837.0,6.0,26.0,WR
2019,Jamize Olawale,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Unknown,RB
2019,Jared Cook,0.0,0.0,0.0,43.0,705.0,9.0,65.0,259.0,705.0,9.0,32.0,TE
2019,Jarius Wright,-7.0,1.0,0.0,28.0,296.0,0.0,58.0,92.0,289.0,0.0,Unknown,WR
2019,Jaron Brown,0.0,0.0,0.0,16.0,220.0,2.0,28.0,64.0,220.0,2.0,29.0,WR
2019,Jarvis Landry,10.0,1.0,0.0,83.0,1174.0,6.0,138.0,440.0,1184.0,6.0,27.0,WR
2019,Jason Witten,0.0,0.0,0.0,63.0,529.0,4.0,83.0,171.0,529.0,4.0,37.0,TE
2019,Javon Wims,0.0,0.0,0.0,18.0,186.0,1.0,39.0,42.0,186.0,1.0,25.0,WR
2019,Javorius Allen,36.0,10.0,1.0,1.0,9.0,0.0,2.0,5.0,45.0,1.0,28.0,RB
2019,Jay Ajayi,30.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,Unknown,RB
2019,Jaylen Samuels,175.0,66.0,1.0,47.0,305.0,1.0,57.0,372.0,480.0,2.0,23.0,RB
2019,Jeff Heuerman,0.0,0.0,0.0,14.0,114.0,1.0,20.0,47.0,114.0,1.0,27.0,TE
2019,Jeff Wilson,105.0,27.0,4.0,3.0,34.0,1.0,5.0,22.0,139.0,5.0,24.0,RB
2019,Jeremy Sprinkle,0.0,0.0,0.0,26.0,241.0,1.0,40.0,102.0,241.0,1.0,25.0,TE
2019,Jesper Horsted,0.0,0.0,0.0,8.0,87.0,1.0,10.0,36.0,87.0,1.0,22.0,WR
2019,Jesse James,0.0,0.0,0.0,16.0,142.0,0.0,27.0,65.0,142.0,0.0,Unknown,TE
2019,Jimmy Graham,0.0,0.0,0.0,38.0,447.0,3.0,60.0,256.0,447.0,3.0,33.0,TE
2019,Joe Mixon,1137.0,278.0,5.0,35.0,287.0,3.0,45.0,335.0,1424.0,8.0,23.0,RB
2019,John Brown,7.0,2.0,0.0,72.0,1060.0,6.0,115.0,217.0,1067.0,6.0,29.0,WR
2019,John Ross,4.0,3.0,0.0,28.0,506.0,3.0,56.0,200.0,510.0,3.0,24.0,WR
2019,Johnny Holton,9.0,1.0,0.0,3.0,21.0,0.0,15.0,9.0,30.0,0.0,Unknown,WR
2019,Johnny Mundt,0.0,0.0,0.0,4.0,26.0,0.0,7.0,11.0,26.0,0.0,Unknown,TE
2019,Jonathan Williams,235.0,49.0,1.0,5.0,59.0,0.0,5.0,65.0,294.0,1.0,25.0,RB
2019,Jonnu Smith,78.0,4.0,0.0,35.0,439.0,3.0,44.0,285.0,517.0,3.0,24.0,TE
2019,Jordan Akins,0.0,0.0,0.0,36.0,418.0,2.0,55.0,247.0,418.0,2.0,27.0,TE
2019,Jordan Howard,525.0,119.0,6.0,10.0,69.0,1.0,14.0,72.0,594.0,7.0,25.0,RB
2019,Jordan Matthews,0.0,0.0,0.0,4.0,33.0,0.0,12.0,5.0,33.0,0.0,Unknown,WR
2019,Jordan Thomas,0.0,0.0,0.0,1.0,8.0,0.0,3.0,4.0,8.0,0.0,Unknown,TE
2019,Jordan Wilkins,307.0,51.0,2.0,7.0,43.0,0.0,11.0,32.0,350.0,2.0,25.0,RB
2019,Josh Adams,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,Unknown,RB
2019,Josh Bellamy,0.0,0.0,0.0,2.0,20.0,0.0,3.0,10.0,20.0,0.0,Unknown,WR
2019,Josh Gordon,1.0,1.0,0.0,27.0,426.0,1.0,47.0,157.0,427.0,1.0,28.0,WR
2019,Josh Hill,0.0,0.0,0.0,25.0,226.0,3.0,35.0,160.0,226.0,3.0,29.0,TE
2019,Josh Jacobs,1150.0,242.0,7.0,20.0,166.0,0.0,27.0,188.0,1316.0,7.0,21.0,RB
2019,Josh Oliver,0.0,0.0,0.0,3.0,15.0,0.0,6.0,6.0,15.0,0.0,Unknown,TE
2019,Josh Reynolds,23.0,5.0,0.0,21.0,326.0,1.0,43.0,145.0,349.0,1.0,24.0,WR
2019,JuJu Smith-Schuster,0.0,0.0,0.0,42.0,552.0,3.0,70.0,243.0,552.0,3.0,23.0,WR
2019,Julian Edelman,27.0,8.0,0.0,100.0,1117.0,6.0,153.0,337.0,1144.0,6.0,33.0,WR
2019,Julio Jones,-3.0,2.0,0.0,99.0,1394.0,6.0,157.0,360.0,1391.0,6.0,30.0,WR
2019,Justice Hill,225.0,58.0,2.0,8.0,70.0,0.0,15.0,82.0,295.0,2.0,22.0,RB
2019,Justin Hardee,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Unknown,WR
2019,Justin Hardy,0.0,0.0,0.0,19.0,195.0,0.0,26.0,84.0,195.0,0.0,Unknown,WR
2019,Justin Jackson,200.0,29.0,0.0,9.0,22.0,0.0,11.0,39.0,222.0,0.0,Unknown,RB
2019,Justin Watson,0.0,0.0,0.0,15.0,159.0,2.0,26.0,12.0,159.0,2.0,23.0,WR
2019,Kaden Smith,0.0,0.0,0.0,31.0,268.0,3.0,42.0,89.0,268.0,3.0,22.0,TE
2019,Kalen Ballage,135.0,74.0,3.0,14.0,63.0,0.0,24.0,88.0,198.0,3.0,24.0,RB
2019,Kalif Raymond,-5.0,1.0,0.0,9.0,170.0,1.0,12.0,19.0,165.0,1.0,25.0,WR
2019,Kareem Hunt,179.0,43.0,2.0,37.0,285.0,1.0,44.0,281.0,464.0,3.0,24.0,RB
2019,KeeSean Johnson,3.0,1.0,0.0,21.0,187.0,1.0,42.0,42.0,190.0,1.0,23.0,WR
2019,Keelan Cole,6.0,1.0,0.0,24.0,361.0,3.0,35.0,104.0,367.0,3.0,26.0,WR
2019,Keenan Allen,16.0,3.0,0.0,104.0,1199.0,6.0,149.0,368.0,1215.0,6.0,27.0,WR
2019,Keke Coutee,14.0,2.0,1.0,22.0,254.0,0.0,36.0,137.0,268.0,1.0,22.0,WR
2019,Kendrick Bourne,0.0,0.0,0.0,30.0,358.0,5.0,44.0,117.0,358.0,5.0,24.0,WR
2019,Kenjon Barner,28.0,4.0,0.0,6.0,22.0,0.0,8.0,24.0,50.0,0.0,30.0,RB
2019,Kenny Golladay,0.0,0.0,0.0,65.0,1190.0,11.0,116.0,301.0,1190.0,11.0,26.0,WR
2019,Kenny Stills,0.0,0.0,0.0,40.0,561.0,4.0,55.0,141.0,561.0,4.0,27.0,WR
2019,Kenyan Drake,817.0,170.0,8.0,50.0,345.0,0.0,68.0,433.0,1162.0,8.0,25.0,RB
2019,Kerryon Johnson,403.0,113.0,3.0,10.0,127.0,1.0,15.0,122.0,530.0,4.0,22.0,RB
2019,KhaDarel Hodge,0.0,0.0,0.0,4.0,76.0,0.0,10.0,10.0,76.0,0.0,Unknown,WR
2019,Kyle Rudolph,0.0,0.0,0.0,39.0,367.0,6.0,48.0,194.0,367.0,6.0,30.0,TE
2019,Lance Kendricks,0.0,0.0,0.0,3.0,50.0,0.0,7.0,10.0,50.0,0.0,Unknown,TE
2019,Laquon Treadwell,0.0,0.0,0.0,9.0,184.0,1.0,16.0,60.0,184.0,1.0,24.0,WR
2019,Larry Fitzgerald,0.0,0.0,0.0,75.0,804.0,4.0,109.0,358.0,804.0,4.0,36.0,WR
2019,Latavius Murray,637.0,146.0,5.0,34.0,235.0,1.0,43.0,288.0,872.0,6.0,29.0,RB
2019,Le'Veon Bell,789.0,245.0,3.0,66.0,461.0,1.0,78.0,454.0,1250.0,4.0,27.0,RB
2019,LeSean McCoy,465.0,101.0,4.0,28.0,181.0,1.0,34.0,247.0,646.0,5.0,31.0,RB
2019,Lee Smith,0.0,0.0,0.0,4.0,31.0,1.0,5.0,8.0,31.0,1.0,32.0,WR
2019,Leonard Fournette,1152.0,265.0,3.0,76.0,522.0,0.0,100.0,576.0,1674.0,3.0,24.0,RB
2019,Levine Toilolo,0.0,0.0,0.0,2.0,10.0,0.0,2.0,14.0,10.0,0.0,Unknown,TE
2019,Lil'Jordan Humphrey,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Unknown,WR
2019,Logan Thomas,0.0,0.0,0.0,16.0,173.0,1.0,28.0,82.0,173.0,1.0,28.0,TE
2019,Luke Stocker,0.0,0.0,0.0,8.0,53.0,0.0,14.0,36.0,53.0,0.0,Unknown,TE
2019,Luke Willson,0.0,0.0,0.0,8.0,79.0,0.0,10.0,39.0,79.0,0.0,Unknown,TE
2019,Mack Hollins,0.0,0.0,0.0,10.0,125.0,0.0,22.0,40.0,125.0,0.0,Unknown,WR
2019,Malcolm Brown,255.0,69.0,5.0,2.0,16.0,0.0,6.0,7.0,271.0,5.0,26.0,RB
2019,Malik Turner,0.0,0.0,0.0,15.0,245.0,1.0,22.0,102.0,245.0,1.0,23.0,WR
2019,Marcedes Lewis,0.0,0.0,0.0,15.0,156.0,1.0,19.0,86.0,156.0,1.0,35.0,TE
2019,Marcell Ateman,0.0,0.0,0.0,5.0,116.0,0.0,10.0,29.0,116.0,0.0,Unknown,WR
2019,Marcus Johnson,0.0,0.0,0.0,17.0,277.0,2.0,33.0,46.0,277.0,2.0,25.0,WR
2019,Mark Andrews,0.0,0.0,0.0,64.0,852.0,10.0,98.0,302.0,852.0,10.0,24.0,TE
2019,Mark Ingram,1018.0,202.0,10.0,26.0,247.0,5.0,29.0,230.0,1265.0,15.0,30.0,RB
2019,Marlon Mack,1091.0,247.0,8.0,14.0,82.0,0.0,17.0,83.0,1173.0,8.0,23.0,RB
2019,Marqise Lee,1.0,1.0,0.0,3.0,18.0,0.0,4.0,5.0,19.0,0.0,Unknown,WR
2019,Marquez Valdes-Scantling,9.0,2.0,0.0,26.0,452.0,2.0,56.0,152.0,461.0,2.0,25.0,WR
2019,Marquise Brown,0.0,0.0,0.0,46.0,584.0,7.0,71.0,237.0,584.0,7.0,22.0,WR
2019,Marquise Goodwin,15.0,1.0,0.0,12.0,186.0,1.0,21.0,38.0,201.0,1.0,29.0,WR
2019,Marshawn Lynch,34.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,33.0,RB
2019,Marvin Hall,7.0,1.0,0.0,7.0,261.0,1.0,11.0,40.0,268.0,1.0,26.0,WR
2019,Marvin Jones,0.0,2.0,0.0,62.0,779.0,9.0,91.0,121.0,779.0,9.0,29.0,WR
2019,Matt Breida,623.0,123.0,1.0,19.0,120.0,1.0,22.0,131.0,743.0,2.0,24.0,RB
2019,Matt LaCosse,0.0,0.0,0.0,13.0,131.0,1.0,19.0,51.0,131.0,1.0,27.0,TE
2019,Maxx Williams,0.0,0.0,0.0,15.0,202.0,1.0,19.0,112.0,202.0,1.0,25.0,TE
2019,Mecole Hardman,17.0,4.0,0.0,26.0,538.0,6.0,41.0,305.0,555.0,6.0,21.0,WR
2019,Melvin Gordon,612.0,162.0,8.0,42.0,296.0,1.0,55.0,331.0,908.0,9.0,26.0,RB
2019,Michael Burton,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Unknown,RB
2019,Michael Crabtree,0.0,0.0,0.0,4.0,22.0,0.0,5.0,6.0,22.0,0.0,Unknown,WR
2019,Michael Gallup,0.0,0.0,0.0,66.0,1107.0,6.0,113.0,343.0,1107.0,6.0,23.0,WR
2019,Michael Thomas,-9.0,1.0,0.0,149.0,1725.0,9.0,185.0,585.0,1716.0,9.0,Unknown,WR
2019,Mike Boone,273.0,49.0,3.0,3.0,17.0,0.0,4.0,26.0,290.0,3.0,24.0,RB
2019,Mike Davis,27.0,13.0,0.0,7.0,22.0,0.0,8.0,30.0,49.0,0.0,Unknown,RB
2019,Mike Evans,0.0,0.0,0.0,67.0,1157.0,8.0,118.0,276.0,1157.0,8.0,26.0,WR
2019,Mike Gesicki,0.0,0.0,0.0,51.0,570.0,5.0,89.0,195.0,570.0,5.0,24.0,TE
2019,Mike Thomas,0.0,0.0,0.0,2.0,14.0,0.0,5.0,10.0,14.0,0.0,Unknown,WR
2019,Mike Williams,2.0,1.0,0.0,49.0,1001.0,2.0,90.0,219.0,1003.0,2.0,25.0,WR
2019,Miles Boykin,0.0,0.0,0.0,13.0,198.0,3.0,22.0,16.0,198.0,3.0,23.0,WR
2019,Miles Sanders,818.0,179.0,3.0,50.0,509.0,3.0,63.0,419.0,1327.0,6.0,22.0,RB
2019,Mo Alie-Cox,0.0,0.0,0.0,8.0,93.0,0.0,11.0,60.0,93.0,0.0,Unknown,TE
2019,Mohamed Sanu,11.0,3.0,0.0,59.0,520.0,2.0,89.0,193.0,531.0,2.0,30.0,WR
2019,MyCole Pruitt,0.0,0.0,0.0,6.0,90.0,1.0,8.0,69.0,90.0,1.0,27.0,TE
2019,Myles Gaskin,133.0,36.0,1.0,7.0,51.0,0.0,12.0,49.0,184.0,1.0,22.0,RB
2019,N'Keal Harry,49.0,5.0,0.0,12.0,105.0,2.0,24.0,45.0,154.0,2.0,22.0,WR
2019,Nelson Agholor,7.0,2.0,0.0,39.0,363.0,3.0,69.0,146.0,370.0,3.0,26.0,WR
2019,Nick Boyle,0.0,0.0,0.0,31.0,321.0,2.0,43.0,160.0,321.0,2.0,26.0,TE
2019,Nick Chubb,1494.0,298.0,8.0,36.0,278.0,0.0,49.0,320.0,1772.0,8.0,24.0,RB
2019,Nick O'Leary,0.0,0.0,0.0,13.0,109.0,1.0,18.0,42.0,109.0,1.0,27.0,TE
2019,Nick Vannett,0.0,0.0,0.0,17.0,166.0,0.0,22.0,74.0,166.0,0.0,Unknown,TE
2019,Noah Fant,-12.0,3.0,0.0,40.0,562.0,3.0,66.0,388.0,550.0,3.0,22.0,TE
2019,Nyheim Hines,199.0,52.0,2.0,44.0,320.0,0.0,58.0,314.0,519.0,2.0,23.0,RB
2019,O.J. Howard,0.0,0.0,0.0,34.0,459.0,1.0,53.0,165.0,459.0,1.0,25.0,TE
2019,Odell Beckham Jr.,10.0,3.0,0.0,74.0,1035.0,4.0,133.0,331.0,1045.0,4.0,27.0,WR
2019,Olamide Zaccheaus,0.0,0.0,0.0,3.0,115.0,1.0,5.0,62.0,115.0,1.0,22.0,WR
2019,Parris Campbell,34.0,4.0,0.0,18.0,127.0,1.0,24.0,109.0,161.0,1.0,22.0,WR
2019,Patrick DiMarco,7.0,3.0,0.0,5.0,41.0,0.0,7.0,31.0,48.0,0.0,Unknown,RB
2019,Patrick Laird,168.0,62.0,1.0,23.0,204.0,0.0,30.0,181.0,372.0,1.0,24.0,RB
2019,Paul Richardson,0.0,1.0,0.0,28.0,245.0,2.0,42.0,54.0,245.0,2.0,27.0,WR
2019,Peyton Barber,470.0,154.0,6.0,16.0,115.0,1.0,24.0,124.0,585.0,7.0,25.0,RB
2019,Pharaoh Brown,0.0,0.0,0.0,2.0,27.0,0.0,3.0,14.0,27.0,0.0,Unknown,TE
2019,Pharoh Cooper,2.0,1.0,0.0,25.0,243.0,1.0,33.0,77.0,245.0,1.0,24.0,WR
2019,Phillip Dorsett,21.0,3.0,0.0,29.0,397.0,5.0,54.0,89.0,418.0,5.0,26.0,WR
2019,Phillip Lindsay,1011.0,224.0,7.0,35.0,196.0,0.0,48.0,256.0,1207.0,7.0,25.0,RB
2019,Preston Williams,0.0,0.0,0.0,32.0,428.0,3.0,60.0,71.0,428.0,3.0,22.0,WR
2019,Qadree Ollison,50.0,22.0,4.0,1.0,7.0,0.0,2.0,3.0,57.0,4.0,23.0,RB
2019,Quincy Enunwa,0.0,0.0,0.0,1.0,-4.0,0.0,3.0,-4.0,-4.0,0.0,Unknown,WR
2019,Raheem Mostert,772.0,137.0,8.0,14.0,180.0,2.0,22.0,153.0,952.0,10.0,27.0,RB
2019,Randall Cobb,11.0,3.0,0.0,55.0,828.0,3.0,83.0,343.0,839.0,3.0,29.0,WR
2019,Rashaad Penny,370.0,65.0,3.0,8.0,83.0,1.0,11.0,93.0,453.0,4.0,23.0,RB
2019,Rashard Higgins,0.0,0.0,0.0,4.0,55.0,1.0,11.0,10.0,55.0,1.0,25.0,WR
2019,Reggie Bonnafon,116.0,16.0,1.0,6.0,57.0,0.0,9.0,50.0,173.0,1.0,23.0,RB
2019,Rex Burkhead,302.0,65.0,3.0,27.0,279.0,0.0,38.0,237.0,581.0,3.0,29.0,RB
2019,Richie James,-1.0,2.0,0.0,6.0,165.0,1.0,10.0,106.0,164.0,1.0,24.0,WR
2019,Ricky Seals-Jones,0.0,0.0,0.0,14.0,229.0,4.0,22.0,100.0,229.0,4.0,24.0,WR
2019,Robert Foster,29.0,2.0,0.0,3.0,64.0,0.0,18.0,32.0,93.0,0.0,Unknown,WR
2019,Robert Tonyan,0.0,0.0,0.0,10.0,100.0,1.0,15.0,28.0,100.0,1.0,25.0,TE
2019,Robert Woods,115.0,17.0,1.0,90.0,1134.0,2.0,139.0,585.0,1249.0,3.0,27.0,WR
2019,Roosevelt Nix,0.0,0.0,0.0,2.0,4.0,0.0,3.0,10.0,4.0,0.0,Unknown,RB
2019,Ross Dwelley,0.0,0.0,0.0,15.0,91.0,2.0,22.0,40.0,91.0,2.0,24.0,TE
2019,Royce Freeman,496.0,132.0,3.0,43.0,256.0,1.0,50.0,268.0,752.0,4.0,23.0,RB
2019,Russell Gage,12.0,4.0,0.0,49.0,446.0,1.0,74.0,167.0,458.0,1.0,23.0,WR
2019,Russell Shepard,0.0,0.0,0.0,3.0,25.0,0.0,8.0,15.0,25.0,0.0,Unknown,WR
2019,Ryan Grant,0.0,0.0,0.0,4.0,14.0,0.0,9.0,6.0,14.0,0.0,Unknown,WR
2019,Ryan Griffin,-1.0,4.0,0.0,34.0,320.0,5.0,41.0,182.0,319.0,5.0,29.0,TE
2019,Ryan Izzo,0.0,0.0,0.0,6.0,114.0,1.0,9.0,54.0,114.0,1.0,24.0,TE
2019,Ryan Nall,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Unknown,RB
2019,Ryan Switzer,0.0,0.0,0.0,8.0,27.0,0.0,11.0,18.0,27.0,0.0,Unknown,WR
2019,Ryquell Armstead,108.0,35.0,0.0,14.0,144.0,2.0,24.0,114.0,252.0,2.0,23.0,RB
2019,Samaje Perine,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,Unknown,RB
2019,Sammy Watkins,12.0,2.0,0.0,52.0,673.0,3.0,90.0,302.0,685.0,3.0,26.0,WR
2019,Saquon Barkley,1003.0,217.0,6.0,52.0,438.0,2.0,73.0,441.0,1441.0,8.0,22.0,RB
2019,Scott Miller,16.0,2.0,0.0,13.0,200.0,1.0,26.0,38.0,216.0,1.0,22.0,WR
2019,Scott Simonson,0.0,0.0,0.0,2.0,11.0,0.0,2.0,3.0,11.0,0.0,Unknown,TE
2019,Senorise Perry,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,Unknown,RB
2019,Seth Roberts,0.0,0.0,0.0,21.0,271.0,2.0,35.0,68.0,271.0,2.0,28.0,WR
2019,Sony Michel,912.0,247.0,7.0,12.0,94.0,0.0,20.0,122.0,1006.0,7.0,24.0,RB
2019,Spencer Ware,51.0,17.0,0.0,5.0,22.0,0.0,7.0,16.0,73.0,0.0,Unknown,RB
2019,Stefon Diggs,61.0,5.0,0.0,63.0,1130.0,6.0,94.0,308.0,1191.0,6.0,26.0,WR
2019,Stephen Carlson,0.0,0.0,0.0,5.0,51.0,1.0,7.0,23.0,51.0,1.0,23.0,TE
2019,Sterling Shepard,72.0,6.0,0.0,57.0,576.0,3.0,83.0,180.0,648.0,3.0,26.0,WR
2019,Steven Sims,85.0,9.0,1.0,34.0,310.0,4.0,56.0,167.0,395.0,5.0,22.0,WR
2019,T.J. Hockenson,0.0,0.0,0.0,32.0,367.0,2.0,59.0,202.0,367.0,2.0,22.0,TE
2019,T.J. Jones,0.0,0.0,0.0,3.0,38.0,1.0,4.0,20.0,38.0,1.0,27.0,WR
2019,T.J. Yeldon,63.0,17.0,0.0,13.0,124.0,0.0,15.0,122.0,187.0,0.0,Unknown,RB
2019,T.Y. Hilton,0.0,0.0,0.0,45.0,501.0,5.0,68.0,213.0,501.0,5.0,30.0,WR
2019,Taiwan Jones,40.0,9.0,0.0,1.0,9.0,0.0,1.0,11.0,49.0,0.0,Unknown,RB
2019,Tajae Sharpe,0.0,0.0,0.0,25.0,329.0,4.0,35.0,58.0,329.0,4.0,25.0,WR
2019,Tarik Cohen,213.0,64.0,0.0,79.0,456.0,3.0,104.0,437.0,669.0,3.0,24.0,RB
2019,Tavon Austin,47.0,6.0,1.0,13.0,177.0,1.0,24.0,82.0,224.0,2.0,29.0,WR
2019,Taylor Gabriel,20.0,3.0,0.0,29.0,353.0,4.0,48.0,79.0,373.0,4.0,28.0,WR
2019,Taysom Hill,156.0,27.0,1.0,19.0,234.0,6.0,22.0,152.0,390.0,7.0,29.0,WR
2019,Taywan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Unknown,WR
2019,Terry McLaurin,0.0,0.0,0.0,58.0,919.0,7.0,93.0,220.0,919.0,7.0,24.0,WR
2019,Tevin Coleman,544.0,137.0,6.0,21.0,180.0,1.0,30.0,204.0,724.0,7.0,26.0,RB
2019,Tim Patrick,0.0,0.0,0.0,16.0,218.0,0.0,31.0,41.0,218.0,0.0,Unknown,WR
2019,Todd Gurley,857.0,223.0,12.0,31.0,207.0,2.0,49.0,194.0,1064.0,14.0,25.0,RB
2019,Tommy Sweeney,0.0,0.0,0.0,8.0,114.0,0.0,13.0,39.0,114.0,0.0,Unknown,TE
2019,Tony Pollard,455.0,86.0,2.0,15.0,107.0,1.0,20.0,139.0,562.0,3.0,22.0,RB
2019,Travis Benjamin,0.0,0.0,0.0,6.0,30.0,0.0,16.0,16.0,30.0,0.0,Unknown,WR
2019,Travis Fulgham,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Unknown,WR
2019,Travis Homer,114.0,18.0,0.0,11.0,56.0,0.0,13.0,63.0,170.0,0.0,Unknown,RB
2019,Travis Kelce,4.0,1.0,1.0,97.0,1229.0,5.0,136.0,430.0,1233.0,6.0,30.0,TE
2019,Tre'Quan Smith,0.0,0.0,0.0,18.0,234.0,5.0,25.0,113.0,234.0,5.0,23.0,WR
2019,Trent Sherfield,0.0,0.0,0.0,4.0,80.0,0.0,13.0,13.0,80.0,0.0,Unknown,WR
2019,Trevon Wesco,2.0,1.0,0.0,2.0,47.0,0.0,3.0,41.0,49.0,0.0,Unknown,TE
2019,Trevor Davis,73.0,4.0,1.0,8.0,111.0,0.0,11.0,69.0,184.0,1.0,26.0,WR
2019,Trey Burton,0.0,0.0,0.0,14.0,84.0,0.0,24.0,39.0,84.0,0.0,Unknown,TE
