Year,Name,Position,Age,Height (in),Weight (lbs),RushYds,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,YAC,TotalYards,TotalTDs,Team,Team (Abbr),Team Points Scored,Team Points Allowed,Team Total Yards,Team Pass Attempts,Team Passing Yards,Team PassingTDs,Team Rush Attempts,Team Rushing Yards,Team Rushing TDs,Team First Downs,Team Turnovers,Team RZSP,Team Offensive Efficiency,Team Passing Efficiency,Team Rushing Efficiency,Team Turnover Rate
2015,Khiry Robinson,RB,26,72,220,180,56,4,17,115,0,20,152,295,4,Saints,NO,408,476,6461,667,4970,32,397,1491,16,381,20,60.34%,0.063148,7.451274,3.755668,0.018797
2016,Khiry Robinson,RB,27,72,220,22,8,0,0,0,0,0,0,22,0,Jets,NYJ,275,409,5268,550,3466,16,418,1802,10,291,34,35.19%,0.052202,6.301818,4.311005,0.035124
2020,KJ Hamler,WR,21,69,178,40,9,0,30,381,3,56,125,421,3,Broncos,DEN,323,446,5369,556,3451,21,442,1918,13,308,32,53.33%,0.06016,6.206835,4.339367,0.032064
2021,KJ Hamler,WR,22,69,178,0,0,0,5,74,0,10,16,74,0,Broncos,DEN,335,322,5618,541,3593,20,455,2025,16,331,18,54.72%,0.05963,6.641405,4.450549,0.018072
2022,KJ Hamler,WR,23,69,178,23,2,0,7,165,0,14,23,188,0,Broncos,DEN,287,359,5527,571,3592,18,444,1935,11,300,24,55.56%,0.051927,6.290718,4.358108,0.023645
2015,Knile Davis,RB,24,70,227,72,28,1,2,24,0,3,24,96,1,Chiefs,KC,405,287,5299,473,3255,20,436,2044,19,303,15,57.38%,0.07643,6.881607,4.688073,0.016502
2016,Knile Davis,RB,25,70,227,28,18,0,5,25,0,7,23,53,0,Chiefs,KC,389,311,5488,546,3740,19,412,1748,15,305,17,47.37%,0.070882,6.849817,4.242718,0.017745
2022,Ko Kieft,TE,24,77,265,0,0,0,7,80,1,10,31,80,1,Buccaneers,TB,313,358,5894,751,4586,26,386,1308,5,346,22,50.94%,0.053105,6.106525,3.388601,0.019349
2023,Ko Kieft,TE,25,77,265,0,0,0,1,2,1,5,2,2,1,Buccaneers,TB,348,325,5321,568,3812,28,439,1509,8,300,18,48.08%,0.065401,6.711268,3.437358,0.017875
2021,Kristian Wilkerson,WR,24,73,214,0,0,0,4,42,2,8,5,42,2,Patriots,NE,462,303,6008,535,3857,24,489,2151,24,362,23,63.08%,0.076897,7.209346,4.398773,0.022461
2015,Kyle Juszczyk,RB,24,73,248,3,2,0,41,321,4,56,270,324,4,Ravens,BLT,328,401,5749,676,4271,21,383,1478,8,323,28,48.94%,0.057053,6.318047,3.859008,0.02644
2016,Kyle Juszczyk,RB,25,73,240,22,5,1,37,266,0,49,231,288,1,Ravens,BAL,343,321,5563,679,4100,20,367,1463,10,316,23,52.17%,0.061657,6.038292,3.986376,0.021989
2021,Kyle Pitts,TE,21,78,250,0,0,0,68,1026,1,110,313,1026,1,Falcons,ATL,313,459,5164,573,3713,20,393,1451,11,306,26,53.70%,0.060612,6.47993,3.692112,0.026915
2022,Kyle Pitts,TE,22,78,250,0,0,0,28,356,2,59,130,356,2,Falcons,ATL,365,386,5417,415,2699,17,559,2718,17,330,21,55.56%,0.06738,6.503614,4.862254,0.021561
2023,Kyle Pitts,TE,23,78,250,-4,1,0,53,667,3,90,134,663,3,Falcons,ATL,321,373,5683,530,3524,17,522,2159,14,326,28,46.81%,0.056484,6.649057,4.136015,0.026616
2015,Kyle Rudolph,TE,26,78,265,0,0,0,49,495,5,71,211,495,5,Vikings,MIN,365,302,5139,454,2928,14,474,2211,18,297,17,47.73%,0.071025,6.449339,4.664557,0.018319
2016,Kyle Rudolph,TE,27,78,265,0,0,0,83,840,7,132,375,840,7,Vikings,MIN,327,307,5041,588,3836,20,380,1205,9,303,16,46.00%,0.064868,6.52381,3.171053,0.016529
2017,Kyle Rudolph,TE,28,78,265,0,0,0,57,532,8,81,235,532,8,Vikings,MIN,382,252,5710,527,3753,25,501,1957,15,334,14,55.56%,0.0669,7.121442,3.906188,0.013619
2018,Kyle Rudolph,TE,29,78,265,0,0,0,64,634,4,82,253,634,4,Vikings,MIN,360,341,5529,606,4036,30,357,1493,9,310,20,54.00%,0.065111,6.660066,4.182073,0.020768
2019,Kyle Rudolph,TE,30,78,265,0,0,0,39,367,6,48,194,367,6,Vikings,MIN,407,303,5656,466,3523,26,476,2133,19,314,20,60.66%,0.071959,7.560086,4.481092,0.021231
2020,Kyle Rudolph,TE,31,78,265,0,0,0,28,334,1,37,162,334,1,Vikings,MIN,430,475,6292,516,4009,35,468,2283,20,383,23,71.19%,0.068341,7.76938,4.878205,0.023374
2021,Kyle Rudolph,TE,32,78,265,0,0,0,26,257,1,39,137,257,1,Giants,NYG,258,416,4884,593,3196,15,419,1688,8,299,30,44.74%,0.052826,5.389545,4.02864,0.029644
2022,Kyle Rudolph,TE,33,78,265,0,0,0,3,28,1,5,3,28,1,Buccaneers,TB,313,358,5894,751,4586,26,386,1308,5,346,22,50.94%,0.053105,6.106525,3.388601,0.019349
2020,La'Mical Perine,RB,22,71,220,232,64,2,11,63,0,15,67,295,2,Jets,NYJ,243,457,4479,499,2796,16,406,1683,9,269,19,42.11%,0.054253,5.603206,4.14532,0.020994
2021,La'Mical Perine,RB,23,71,220,31,8,0,0,0,0,0,0,31,0,Jets,NYJ,310,504,5208,603,3541,20,380,1667,14,310,27,54.90%,0.059524,5.872305,4.386842,0.027467
2015,Ladarius Green,TE,25,78,240,0,0,0,37,429,4,63,224,429,4,Chargers,SD,320,398,5949,667,4591,30,393,1358,4,344,24,63.64%,0.053791,6.883058,3.455471,0.022642
2016,Ladarius Green,TE,26,78,240,0,0,0,18,304,1,34,99,304,1,Steelers,PIT,399,327,5962,596,4202,33,409,1760,13,336,18,54.24%,0.066924,7.050336,4.303178,0.01791
2015,Lamar Miller,RB,24,70,225,872,194,8,47,397,2,57,437,1269,10,Dolphins,MIA,310,389,5307,588,3811,24,344,1496,11,291,19,53.49%,0.058413,6.481293,4.348837,0.020386
2016,Lamar Miller,RB,25,70,220,1073,268,5,31,188,1,40,172,1261,6,Texans,HOU,279,328,5035,583,3176,15,456,1859,8,305,24,44.00%,0.055412,5.447684,4.076754,0.023099
2017,Lamar Miller,RB,26,70,220,888,238,3,36,327,3,45,313,1215,6,Texans,HOU,338,436,5120,525,3278,28,448,1842,8,313,28,52.38%,0.066016,6.24381,4.111607,0.028777
2018,Lamar Miller,RB,27,70,220,973,210,5,25,163,1,35,177,1136,6,Texans,HOU,402,316,5802,506,3781,26,472,2021,12,333,16,50.00%,0.069286,7.472332,4.28178,0.01636
2020,Lamar Miller,RB,29,70,220,0,0,0,2,6,0,2,5,6,0,Commanders,WAS,335,329,5076,601,3465,16,400,1611,18,322,27,58.82%,0.065997,6.3,4.0275,0.026973
2015,Lance Dunbar,RB,25,68,195,67,5,0,21,215,0,23,150,282,0,Cowboys,DAL,275,374,5361,528,3471,16,408,1890,8,307,33,44.44%,0.051296,6.573864,4.632353,0.035256
2016,Lance Dunbar,RB,26,68,195,31,9,1,16,122,0,24,90,153,1,Cowboys,DAL,421,306,6027,483,3631,25,499,2396,24,358,15,65.57%,0.069852,7.517598,4.801603,0.015275
2017,Lance Dunbar,RB,27,68,187,51,11,1,1,1,0,3,0,52,1,Rams,LA,478,329,5784,518,3831,28,454,1953,17,311,21,53.42%,0.082642,7.395753,4.301762,0.021605
2015,Lance Kendricks,TE,27,75,250,0,0,0,25,245,2,39,129,245,2,Rams,SL,280,330,4761,473,2805,11,429,1956,16,241,21,52.78%,0.058811,5.930233,4.559441,0.023282
2016,Lance Kendricks,TE,28,75,250,0,0,0,50,499,2,88,270,499,2,Rams,LA,224,394,4203,536,2951,14,375,1252,9,245,29,47.06%,0.053295,5.505597,3.338667,0.031833
2017,Lance Kendricks,TE,29,75,250,0,0,0,18,203,1,35,92,203,1,Packers,GB,320,384,4891,562,3167,25,386,1724,13,307,25,61.90%,0.065426,5.635231,4.466321,0.026371
2018,Lance Kendricks,TE,30,75,250,0,0,0,19,170,1,25,115,170,1,Packers,GB,376,400,5905,640,4238,25,333,1667,14,332,15,61.70%,0.063675,6.621875,5.006006,0.015416
2019,Lance Kendricks,TE,31,75,250,0,0,0,3,50,0,7,10,50,0,Chargers,LAC,337,345,5879,597,4426,24,366,1453,12,349,31,52.83%,0.057323,7.413735,3.969945,0.032191
2015,Lance Moore,WR,32,69,187,0,0,0,29,337,4,43,68,337,4,Lions,DET,358,400,5547,632,4212,33,354,1335,7,337,24,69.39%,0.064539,6.664557,3.771186,0.024341
2016,Laquon Treadwell,WR,21,74,215,0,0,0,1,15,0,3,0,15,0,Vikings,MIN,327,307,5041,588,3836,20,380,1205,9,303,16,46.00%,0.064868,6.52381,3.171053,0.016529
2017,Laquon Treadwell,WR,22,74,215,0,0,0,20,200,0,35,55,200,0,Vikings,MIN,382,252,5710,527,3753,25,501,1957,15,334,14,55.56%,0.0669,7.121442,3.906188,0.013619
2018,Laquon Treadwell,WR,23,74,215,0,0,0,35,302,1,53,116,302,1,Vikings,MIN,360,341,5529,606,4036,30,357,1493,9,310,20,54.00%,0.065111,6.660066,4.182073,0.020768
2019,Laquon Treadwell,WR,24,74,215,0,0,0,9,184,1,16,60,184,1,Vikings,MIN,407,303,5656,466,3523,26,476,2133,19,314,20,60.66%,0.071959,7.560086,4.481092,0.021231
2020,Laquon Treadwell,WR,25,74,215,0,0,0,6,49,2,7,14,49,2,Falcons,ATL,396,414,5895,628,4363,27,409,1532,13,366,18,53.45%,0.067176,6.947452,3.745721,0.017358
2021,Laquon Treadwell,WR,26,74,215,0,0,0,33,434,1,51,122,434,1,Jaguars,JAX,253,457,5191,604,3436,12,392,1755,13,304,29,51.28%,0.048738,5.688742,4.477041,0.029116
2022,Laquon Treadwell,WR,27,74,215,0,0,0,6,42,0,10,11,42,0,Seahawks,SEA,407,401,5976,573,3934,30,425,2042,12,346,23,48.28%,0.068106,6.86562,4.804706,0.023046
2023,Laquon Treadwell,WR,28,74,215,0,0,0,1,16,0,3,0,16,0,Ravens,BAL,483,280,6296,494,3635,27,541,2661,26,359,19,62.16%,0.076715,7.3583,4.918669,0.018357
2015,Larry Donnell,TE,27,78,265,0,0,0,29,223,2,41,89,223,2,Giants,NYG,420,442,5952,623,4343,36,403,1609,5,331,21,44.44%,0.070565,6.971108,3.992556,0.020468
2016,Larry Donnell,TE,28,78,265,0,0,0,15,92,1,22,41,92,1,Giants,NYG,310,284,5291,598,3879,26,398,1412,6,289,27,51.11%,0.05859,6.486622,3.547739,0.027108
2015,Larry Fitzgerald,WR,32,75,218,0,0,0,109,1215,9,145,472,1215,9,Cardinals,ARZ,489,313,6533,562,4616,35,452,1917,16,373,24,60.00%,0.074851,8.213523,4.24115,0.023669
2016,Larry Fitzgerald,WR,33,75,218,5,2,0,107,1023,6,150,364,1028,6,Cardinals,ARI,418,362,5868,646,4136,28,399,1732,20,368,28,64.81%,0.071234,6.402477,4.340852,0.026794
2017,Larry Fitzgerald,WR,34,75,218,0,0,0,109,1156,6,162,424,1156,6,Cardinals,ARI,295,361,5026,598,3640,21,409,1386,6,310,25,41.67%,0.058695,6.086957,3.388753,0.024826
2018,Larry Fitzgerald,WR,35,75,218,0,0,0,69,734,6,112,216,734,6,Cardinals,ARI,225,425,3865,495,2523,15,355,1342,9,239,28,64.29%,0.058215,5.09697,3.780282,0.032941
2019,Larry Fitzgerald,WR,36,75,218,0,0,0,75,804,4,109,358,804,4,Cardinals,ARI,361,442,5467,554,3477,20,396,1990,18,314,18,45.28%,0.066033,6.276173,5.025253,0.018947
2020,Larry Fitzgerald,WR,37,75,218,0,0,0,54,409,1,72,178,409,1,Cardinals,ARI,410,367,6153,575,3916,27,479,2237,22,381,21,65.52%,0.066634,6.810435,4.670146,0.019924
2015,Latavius Murray,RB,25,75,230,1066,266,6,41,232,0,53,252,1298,6,Raiders,OAK,359,399,5336,605,3879,34,370,1457,7,300,24,60.98%,0.067279,6.41157,3.937838,0.024615
2016,Latavius Murray,RB,26,75,230,788,195,12,33,264,0,42,287,1052,12,Raiders,OAK,416,385,5973,596,4051,29,434,1922,17,334,14,58.62%,0.069647,6.79698,4.428571,0.013592
2017,Latavius Murray,RB,27,75,230,842,216,8,15,103,0,17,130,945,8,Vikings,MIN,382,252,5710,527,3753,25,501,1957,15,334,14,55.56%,0.0669,7.121442,3.906188,0.013619
2018,Latavius Murray,RB,28,75,230,578,140,6,22,141,0,26,120,719,6,Vikings,MIN,360,341,5529,606,4036,30,357,1493,9,310,20,54.00%,0.065111,6.660066,4.182073,0.020768
2019,Latavius Murray,RB,29,75,230,637,146,5,34,235,1,43,288,872,6,Saints,NO,458,341,5982,581,4244,36,405,1738,12,347,8,59.32%,0.076563,7.304647,4.291358,0.008114
2020,Latavius Murray,RB,30,75,230,656,146,4,23,176,1,26,200,832,5,Saints,NO,482,337,6023,522,3758,28,494,2265,30,367,17,71.62%,0.080027,7.199234,4.58502,0.016732
2021,Latavius Murray,RB,31,75,230,501,119,6,10,75,0,13,71,576,6,Ravens,BAL,387,392,6440,611,3961,21,517,2479,18,394,26,60.71%,0.060093,6.482815,4.794971,0.02305
2022,Latavius Murray,RB,32,75,230,760,171,6,27,132,0,35,188,892,6,Broncos,DEN,287,359,5527,571,3592,18,444,1935,11,300,24,55.56%,0.051927,6.290718,4.358108,0.023645
2023,Latavius Murray,RB,33,75,230,300,79,4,17,119,0,22,92,419,4,Bills,BUF,451,311,6366,579,4154,29,512,2212,22,381,28,63.89%,0.070845,7.174439,4.320313,0.025665
2020,Laviska Shenault Jr.,WR,22,73,220,91,18,0,58,600,5,79,295,691,5,Jaguars,JAX,306,492,5218,616,3699,25,337,1519,9,310,25,60.00%,0.058643,6.00487,4.507418,0.026233
2021,Laviska Shenault Jr.,WR,23,73,220,41,11,0,63,619,0,100,393,660,0,Jaguars,JAX,253,457,5191,604,3436,12,392,1755,13,304,29,51.28%,0.048738,5.688742,4.477041,0.029116
2022,Laviska Shenault Jr.,WR,24,73,220,65,9,1,27,272,1,32,330,337,2,Panthers,CAR,347,374,5206,457,2996,16,483,2210,16,281,21,56.52%,0.066654,6.555799,4.575569,0.02234
2023,Laviska Shenault Jr.,WR,25,73,220,55,12,0,10,60,0,10,85,115,0,Panthers,CAR,236,416,4510,586,2741,13,445,1769,7,297,20,50.00%,0.052328,4.677474,3.975281,0.019399
2020,Lawrence Cager,TE,24,77,220,0,0,0,2,35,0,6,12,35,0,Jets,NYJ,243,457,4479,499,2796,16,406,1683,9,269,19,42.11%,0.054253,5.603206,4.14532,0.020994
2022,Lawrence Cager,TE,25,77,220,0,0,0,13,118,1,19,78,118,1,Giants,NYG,365,371,5676,520,3157,17,520,2519,21,352,16,64.81%,0.064306,6.071154,4.844231,0.015385
2023,Lawrence Cager,TE,26,77,220,0,0,0,4,36,1,5,27,36,1,Giants,NYG,266,407,4760,518,2886,15,454,1874,10,267,19,44.19%,0.055882,5.571429,4.127753,0.019547
2015,Le'Veon Bell,RB,23,73,244,556,113,3,24,136,0,26,139,692,3,Steelers,PIT,423,319,6327,590,4603,26,388,1724,16,331,28,57.14%,0.066856,7.801695,4.443299,0.02863
2016,Le'Veon Bell,RB,24,73,225,1268,261,7,75,616,2,94,685,1884,9,Steelers,PIT,399,327,5962,596,4202,33,409,1760,13,336,18,54.24%,0.066924,7.050336,4.303178,0.01791
2017,Le'Veon Bell,RB,25,73,225,1291,321,9,85,655,2,107,699,1946,11,Steelers,PIT,406,308,6047,590,4380,29,437,1667,12,348,20,53.03%,0.067141,7.423729,3.814645,0.019474
2019,Le'Veon Bell,RB,27,73,225,789,245,3,66,461,1,78,454,1250,4,Jets,NYJ,276,359,4368,521,3111,19,383,1257,6,253,25,54.55%,0.063187,5.971209,3.281984,0.027655
2020,Le'Veon Bell,RB,28,73,225,328,82,2,16,138,0,20,139,466,2,Chiefs,KC,473,362,6653,630,4854,40,403,1799,13,397,16,58.90%,0.071096,7.704762,4.46402,0.015489
2021,Le'Veon Bell,RB,29,73,225,101,39,2,5,30,1,7,26,131,3,Buccaneers,TB,511,353,6901,731,5229,43,385,1672,18,404,19,65.79%,0.074047,7.153215,4.342857,0.017025
2015,Lee Smith,TE,28,78,265,0,0,0,12,70,1,13,64,70,1,Raiders,OAK,359,399,5336,605,3879,34,370,1457,7,300,24,60.98%,0.067279,6.41157,3.937838,0.024615
2016,Lee Smith,TE,29,78,265,0,0,0,6,29,0,6,31,29,0,Raiders,OAK,416,385,5973,596,4051,29,434,1922,17,334,14,58.62%,0.069647,6.79698,4.428571,0.013592
2017,Lee Smith,TE,30,78,265,0,0,0,8,76,0,11,34,76,0,Raiders,OAK,301,373,5185,558,3631,23,370,1554,13,287,28,58.82%,0.058052,6.507168,4.2,0.030172
2018,Lee Smith,TE,31,78,265,0,0,0,10,73,3,11,56,73,3,Raiders,OAK,290,467,5379,556,3751,19,387,1628,9,300,24,53.49%,0.053913,6.746403,4.206718,0.025451
2019,Lee Smith,WR,32,78,265,0,0,0,4,31,1,5,8,31,1,Bills,BUF,314,259,5283,513,3229,21,465,2054,13,314,19,56.52%,0.059436,6.294347,4.417204,0.019427
2020,Lee Smith,TE,33,78,265,0,0,0,4,35,2,6,22,35,2,Bills,BUF,501,375,6343,596,4620,40,411,1723,16,397,22,61.04%,0.078985,7.751678,4.192214,0.021847
2021,Lee Smith,TE,34,78,265,0,0,0,9,65,1,11,31,65,1,Falcons,ATL,313,459,5164,573,3713,20,393,1451,11,306,26,53.70%,0.060612,6.47993,3.692112,0.026915
2015,LeGarrette Blount,RB,29,72,250,703,165,6,6,43,1,7,32,746,7,Patriots,NE,465,315,5991,629,4587,36,383,1404,14,347,14,65.22%,0.077616,7.292528,3.665796,0.013834
2016,LeGarrette Blount,RB,30,72,250,1161,299,18,7,38,0,8,44,1199,18,Patriots,NE,441,250,6180,550,4308,32,482,1872,19,351,11,64.00%,0.071359,7.832727,3.883817,0.010659
2017,LeGarrette Blount,RB,31,72,250,766,173,2,8,50,1,8,44,816,3,Eagles,PHI,457,295,5852,564,3737,38,473,2115,9,338,20,64.06%,0.078093,6.625887,4.471459,0.019286
2018,LeGarrette Blount,RB,32,72,250,418,154,5,10,67,0,15,86,485,5,Lions,DET,324,360,5236,574,3576,22,404,1660,11,325,19,53.06%,0.061879,6.229965,4.108911,0.019427
2017,Leonard Fournette,RB,22,72,228,1040,268,9,36,302,1,48,317,1342,10,Jaguars,JAX,417,268,5855,527,3593,21,527,2262,18,332,23,68.97%,0.071221,6.817837,4.29222,0.021822
2018,Leonard Fournette,RB,23,72,228,439,133,5,22,185,1,26,222,624,6,Jaguars,JAX,245,316,4832,536,3109,15,416,1723,7,277,29,44.12%,0.050704,5.800373,4.141827,0.030462
2019,Leonard Fournette,RB,24,72,228,1152,265,3,76,522,0,100,576,1674,3,Jaguars,JAX,300,397,5468,589,3760,24,389,1708,3,298,20,40.43%,0.054865,6.383701,4.390746,0.02045
2020,Leonard Fournette,RB,25,72,228,367,97,6,36,233,0,47,240,600,6,Buccaneers,TB,492,355,6145,626,4626,42,369,1519,16,364,17,64.56%,0.080065,7.389776,4.116531,0.017085
2021,Leonard Fournette,RB,26,72,228,812,180,8,69,454,2,84,449,1266,10,Buccaneers,TB,511,353,6901,731,5229,43,385,1672,18,404,19,65.79%,0.074047,7.153215,4.342857,0.017025
2022,Leonard Fournette,RB,27,72,228,668,189,3,73,523,3,83,563,1191,6,Buccaneers,TB,313,358,5894,751,4586,26,386,1308,5,346,22,50.94%,0.053105,6.106525,3.388601,0.019349
2023,Leonard Fournette,RB,28,72,228,40,12,0,0,0,0,0,0,40,0,Bills,BUF,451,311,6366,579,4154,29,512,2212,22,381,28,63.89%,0.070845,7.174439,4.320313,0.025665
2015,Leonard Hankerson,WR,26,74,211,0,0,0,26,327,3,45,120,327,3,Patriots,NE,465,315,5991,629,4587,36,383,1404,14,347,14,65.22%,0.077616,7.292528,3.665796,0.013834
2015,Leonard Hankerson,WR,26,74,211,0,0,0,26,327,3,45,120,327,3,Falcons,ATL,339,345,5990,621,4379,21,420,1611,13,359,30,54.72%,0.056594,7.05153,3.835714,0.028818
2015,Leonard Hankerson,WR,26,74,211,0,0,0,26,327,3,45,120,327,3,Bills,BUF,379,359,5775,465,3343,23,509,2432,19,297,19,50.00%,0.065628,7.189247,4.777996,0.019507
2016,Leonte Carroo,WR,22,72,217,0,0,0,3,29,1,6,14,29,1,Dolphins,MIA,363,380,5324,477,3500,27,405,1824,14,278,23,55.10%,0.068182,7.337526,4.503704,0.026077
2017,Leonte Carroo,WR,23,73,215,0,0,0,7,69,0,14,10,69,0,Dolphins,MIA,281,393,4923,602,3535,24,360,1388,4,284,29,52.63%,0.057079,5.872093,3.855556,0.030146
2018,Leonte Carroo,WR,24,73,215,14,1,0,2,94,1,4,39,108,1,Dolphins,MIA,319,433,4638,455,2900,26,371,1738,7,252,23,51.61%,0.06878,6.373626,4.684636,0.027845
2015,LeSean McCoy,RB,27,71,208,895,203,3,32,292,2,50,290,1187,5,Bills,BUF,379,359,5775,465,3343,23,509,2432,19,297,19,50.00%,0.065628,7.189247,4.777996,0.019507
2016,LeSean McCoy,RB,28,71,208,1267,234,13,50,356,1,57,403,1623,14,Bills,BUF,399,378,5666,474,3036,17,492,2630,29,328,12,64.81%,0.07042,6.405063,5.345528,0.012422
2017,LeSean McCoy,RB,29,71,210,1138,287,6,59,448,2,77,420,1586,8,Bills,BUF,302,359,4842,476,2825,16,487,2017,12,278,16,51.11%,0.062371,5.934874,4.141684,0.016615
2018,LeSean McCoy,RB,30,71,210,514,161,3,34,238,0,46,294,752,3,Bills,BUF,269,374,4778,499,2794,13,468,1984,15,283,32,59.46%,0.0563,5.599198,4.239316,0.033092
2019,LeSean McCoy,RB,31,71,210,465,101,4,28,181,1,34,247,646,5,Chiefs,KC,451,308,6067,576,4498,30,375,1569,16,350,15,60.00%,0.074337,7.809028,4.184,0.015773
2020,LeSean McCoy,RB,32,71,210,31,10,0,15,101,0,19,102,132,0,Buccaneers,TB,492,355,6145,626,4626,42,369,1519,16,364,17,64.56%,0.080065,7.389776,4.116531,0.017085
2015,Levine Toilolo,TE,24,80,265,0,0,0,7,44,0,12,20,44,0,Falcons,ATL,339,345,5990,621,4379,21,420,1611,13,359,30,54.72%,0.056594,7.05153,3.835714,0.028818
2016,Levine Toilolo,TE,25,80,265,0,0,0,13,264,2,19,151,264,2,Falcons,ATL,540,406,6653,537,4725,38,421,1928,20,379,11,64.56%,0.081166,8.798883,4.579572,0.011482
2017,Levine Toilolo,TE,26,80,265,0,0,0,12,122,1,14,66,122,1,Falcons,ATL,353,315,5837,530,3990,21,430,1847,12,330,18,49.18%,0.060476,7.528302,4.295349,0.01875
2018,Levine Toilolo,TE,27,80,265,0,0,0,21,263,1,24,114,263,1,Lions,DET,324,360,5236,574,3576,22,404,1660,11,325,19,53.06%,0.061879,6.229965,4.108911,0.019427
2019,Levine Toilolo,TE,28,80,268,0,0,0,2,10,0,2,14,10,0,49ers,SF,479,310,6097,478,3792,28,498,2305,23,336,23,55.56%,0.078563,7.933054,4.628514,0.023566
2020,Levine Toilolo,TE,29,80,268,0,0,0,5,46,0,6,26,46,0,Giants,NYG,280,357,4794,517,3026,12,399,1768,13,297,22,46.34%,0.058406,5.852998,4.431078,0.024017
2019,Lil'Jordan Humphrey,WR,21,76,225,0,0,0,0,0,0,1,0,0,0,Saints,NO,458,341,5982,581,4244,36,405,1738,12,347,8,59.32%,0.076563,7.304647,4.291358,0.008114
2020,Lil'Jordan Humphrey,WR,22,76,225,0,0,0,3,46,1,5,9,46,1,Saints,NO,482,337,6023,522,3758,28,494,2265,30,367,17,71.62%,0.080027,7.199234,4.58502,0.016732
2021,Lil'Jordan Humphrey,WR,23,76,225,0,0,0,13,249,2,18,101,249,2,Saints,NO,364,335,5177,504,3186,29,510,1991,12,307,18,58.93%,0.070311,6.321429,3.903922,0.017751
2022,Lil'Jordan Humphrey,WR,24,76,225,0,0,0,2,20,0,4,15,20,0,Patriots,NE,364,347,5348,540,3536,19,425,1812,12,288,23,42.22%,0.068063,6.548148,4.263529,0.023834
2023,Lil'Jordan Humphrey,WR,25,76,225,0,0,0,13,162,3,19,99,162,3,Broncos,DEN,357,413,5072,513,3262,28,451,1810,8,301,22,50.85%,0.070386,6.358674,4.013304,0.022822
2016,Logan Paulsen,TE,29,77,268,0,0,0,3,15,0,10,6,15,0,Bears,CHI,279,399,5704,559,3969,19,380,1735,10,324,31,51.02%,0.048913,7.100179,4.565789,0.033014
2017,Logan Paulsen,TE,30,77,268,0,0,0,0,0,0,2,0,0,0,49ers,SF,331,383,5589,607,3925,15,408,1664,15,321,23,47.06%,0.059223,6.466227,4.078431,0.02266
2018,Logan Paulsen,TE,31,77,268,0,0,0,9,91,1,9,60,91,1,Falcons,ATL,414,423,6226,617,4653,36,351,1573,11,352,18,64.00%,0.066495,7.541329,4.481481,0.018595
2017,Logan Thomas,TE,26,78,250,0,0,0,7,67,1,9,15,67,1,Bills,BUF,302,359,4842,476,2825,16,487,2017,12,278,16,51.11%,0.062371,5.934874,4.141684,0.016615
2018,Logan Thomas,TE,27,78,250,0,0,0,12,77,0,17,29,77,0,Bills,BUF,269,374,4778,499,2794,13,468,1984,15,283,32,59.46%,0.0563,5.599198,4.239316,0.033092
2019,Logan Thomas,TE,28,78,250,0,0,0,16,173,1,28,82,173,1,Lions,DET,341,423,5549,571,3900,28,407,1649,7,313,23,59.52%,0.061453,6.830123,4.051597,0.023517
2020,Logan Thomas,TE,29,78,250,5,3,0,72,670,6,110,295,675,6,Commanders,WAS,335,329,5076,601,3465,16,400,1611,18,322,27,58.82%,0.065997,6.3,4.0275,0.026973
2021,Logan Thomas,TE,30,78,250,0,0,0,18,196,3,25,67,196,3,Commanders,WAS,335,434,5502,550,3441,21,477,2061,13,345,24,52.00%,0.060887,6.256364,4.320755,0.023369
2022,Logan Thomas,TE,31,78,250,0,0,0,39,323,1,61,126,323,1,Commanders,WAS,321,343,5615,554,3472,24,538,2143,9,339,23,51.06%,0.057168,6.267148,3.983271,0.021062
2023,Logan Thomas,TE,32,78,250,2,1,0,55,496,4,78,229,498,4,Commanders,WAS,329,518,5317,636,3725,24,359,1592,14,321,32,63.27%,0.061877,5.856918,4.43454,0.032161
2015,Lorenzo Taliaferro,RB,24,72,225,47,13,1,5,29,0,5,27,76,1,Ravens,BLT,328,401,5749,676,4271,21,383,1478,8,323,28,48.94%,0.057053,6.318047,3.859008,0.02644
2016,Lorenzo Taliaferro,RB,25,72,225,0,1,0,3,10,0,3,13,10,0,Ravens,BAL,343,321,5563,679,4100,20,367,1463,10,316,23,52.17%,0.061657,6.038292,3.986376,0.021989
2015,Louis Murphy,WR,28,74,200,0,0,0,10,198,0,18,43,198,0,Buccaneers,TB,342,417,6014,535,3852,22,455,2162,12,336,28,52.94%,0.056867,7.2,4.751648,0.028283
2017,Louis Murphy,WR,30,74,200,0,0,0,8,121,1,17,38,121,1,49ers,SF,331,383,5589,607,3925,15,408,1664,15,321,23,47.06%,0.059223,6.466227,4.078431,0.02266
2015,Luke Stocker,TE,27,78,253,0,0,0,9,61,1,13,39,61,1,Buccaneers,TB,342,417,6014,535,3852,22,455,2162,12,336,28,52.94%,0.056867,7.2,4.751648,0.028283
2016,Luke Stocker,TE,28,77,253,0,0,0,5,23,0,8,21,23,0,Buccaneers,TB,354,369,5542,578,3926,29,453,1616,8,340,27,51.85%,0.063876,6.792388,3.567329,0.026188
2017,Luke Stocker,TE,29,77,253,0,0,0,4,30,1,5,21,30,1,Titans,TEN,334,356,5024,496,3191,14,443,1833,18,290,25,54.55%,0.066481,6.433468,4.137698,0.026624
