Year,Name,Position,Age,RushYDs,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,YAC,TotalYards,TotalTDs
2021,Jerry Jeudy,WR,22,3,2,0,38,467,0,56,178,470,0
2021,Jesper Horsted,WR,24,0,0,0,2,21,2,3,0,21,2
2021,Jesse James,TE,27,0,0,0,7,62,1,8,18,62,1
2021,Jimmy Graham,TE,35,0,0,0,14,167,3,23,55,167,3
2021,Joe Mixon,RB,25,1205,292,13,42,314,3,48,318,1519,16
2021,John Bates,TE,24,0,0,0,20,249,1,25,139,249,1
2021,John Brown,WR,31,0,0,0,0,0,0,3,0,0,0
2021,John Ross,WR,26,16,1,0,11,224,1,20,40,240,1
2021,Johnny Mundt,TE,27,0,0,0,1,9,0,1,2,9,0
2021,Johnny Stanton,RB,27,5,3,0,2,7,1,2,4,12,1
2021,Jonathan Taylor,RB,22,1811,332,18,40,360,2,51,406,2171,20
2021,Jonathan Ward,RB,24,33,9,0,3,34,0,4,26,67,0
2021,Jonathan Williams,RB,27,79,17,1,4,28,0,6,36,107,1
2021,Jonnu Smith,TE,26,40,9,0,28,294,1,45,232,334,1
2021,Jordan Akins,TE,29,3,1,0,24,214,0,33,82,217,0
2021,Jordan Howard,RB,27,406,86,3,2,19,0,5,14,425,3
2021,Josh Gordon,WR,30,0,0,0,5,32,1,14,5,32,1
2021,Josh Jacobs,RB,23,872,217,9,54,348,0,64,395,1220,9
2021,Josh Oliver,TE,24,0,0,0,9,66,0,15,25,66,0
2021,Josh Palmer,WR,23,6,1,0,33,353,4,49,100,359,4
2021,Josh Reynolds,WR,26,0,0,0,29,396,2,49,119,396,2
2021,Joshua Kelley,RB,24,102,33,0,5,38,0,6,31,140,0
2021,Josiah Deguara,TE,24,0,0,0,25,245,2,33,204,245,2
2021,JuJu Smith-Schuster,WR,25,9,3,1,15,129,0,28,68,138,1
2021,Julio Jones,WR,32,0,0,0,31,434,1,48,112,434,1
2021,Justin Jackson,RB,25,364,68,2,22,178,0,25,165,542,2
2021,Justin Jefferson,WR,22,14,6,0,108,1616,10,168,490,1630,10
2021,Juwan Johnson,WR,25,0,0,0,13,159,4,22,42,159,4
2021,K.J. Osborn,WR,24,10,1,0,50,655,7,82,179,665,7
2021,Kadarius Toney,WR,22,6,3,0,39,420,0,57,228,426,0
2021,Kaden Smith,TE,24,0,0,0,3,33,0,3,11,33,0
2021,Kalen Ballage,RB,26,36,12,0,2,8,0,7,10,44,0
2021,Kalif Raymond,WR,27,28,4,0,48,576,4,71,262,604,4
2021,Kareem Hunt,RB,26,386,78,5,22,174,0,27,174,560,5
2021,Ke'Shawn Vaughn,RB,24,180,36,2,4,26,0,8,14,206,2
2021,Keelan Cole,WR,28,0,0,0,28,449,1,51,85,449,1
2021,Keenan Allen,WR,29,0,0,0,106,1138,6,157,340,1138,6
2021,Keith Kirkwood,WR,26,0,0,0,3,17,0,7,16,17,0
2021,Keke Coutee,WR,24,0,0,0,1,5,0,1,0,5,0
2021,Kendall Hinton,WR,24,0,0,0,15,175,1,23,57,175,1
2021,Kendrick Bourne,WR,26,125,12,0,55,800,5,70,385,925,5
2021,Kene Nwangwu,RB,23,61,13,0,4,9,0,5,19,70,0
2021,Kenjon Barner,RB,32,0,4,0,0,0,0,0,0,0,0
2021,Kenneth Gainwell,RB,22,291,68,5,33,253,1,50,226,544,6
2021,Kenny Golladay,WR,28,0,0,0,37,521,0,76,119,521,0
2021,Kenny Stills,WR,29,1,1,0,6,68,1,23,10,69,1
2021,Kenyan Drake,RB,27,254,63,2,30,291,1,40,259,545,3
2021,KhaDarel Hodge,WR,26,0,0,0,13,157,0,27,37,157,0
2021,Khalil Herbert,RB,23,433,103,2,14,96,0,16,101,529,2
2021,KJ Hamler,WR,22,0,0,0,5,74,0,10,16,74,0
2021,Kristian Wilkerson,WR,24,0,0,0,4,42,2,8,5,42,2
2021,Kyle Pitts,TE,21,0,0,0,68,1026,1,110,313,1026,1
2021,Kyle Rudolph,TE,32,0,0,0,26,257,1,39,137,257,1
2021,La'Mical Perine,RB,23,31,8,0,0,0,0,0,0,31,0
2021,Laquon Treadwell,WR,26,0,0,0,33,434,1,51,122,434,1
2021,Latavius Murray,RB,31,501,119,6,10,75,0,13,71,576,6
2021,Laviska Shenault Jr.,WR,23,41,11,0,63,619,0,100,393,660,0
2021,Le'Veon Bell,RB,29,101,39,2,5,30,1,7,26,131,3
2021,Lee Smith,TE,34,0,0,0,9,65,1,11,31,65,1
2021,Leonard Fournette,RB,26,812,180,8,69,454,2,84,449,1266,10
2021,Lil'Jordan Humphrey,WR,23,0,0,0,13,249,2,18,101,249,2
2021,Logan Thomas,TE,30,0,0,0,18,196,3,25,67,196,3
2021,Luke Stocker,TE,33,0,0,0,2,12,0,2,6,12,0
2021,Mack Hollins,WR,28,0,0,0,14,223,4,28,39,223,4
2021,Malcolm Brown,RB,28,125,33,1,3,10,0,5,8,135,1
2021,Malik Taylor,WR,26,0,0,0,2,14,0,3,8,14,0
2021,Malik Turner,WR,25,0,0,0,12,149,3,16,74,149,3
2021,Marcedes Lewis,TE,37,0,0,0,23,214,0,28,144,214,0
2021,Marcus Johnson,WR,27,-2,2,0,9,160,0,19,95,158,0
2021,Mark Andrews,TE,26,0,1,0,107,1361,9,153,450,1361,9
2021,Mark Ingram,RB,32,554,160,2,27,162,0,35,164,716,2
2021,Marlon Mack,RB,25,101,28,0,2,8,0,5,4,109,0
2021,Marquez Callaway,WR,23,0,0,0,46,698,6,84,144,698,6
2021,Marquez Valdes-Scantling,WR,27,0,0,0,26,430,3,55,146,430,3
2021,Marquise Brown,WR,24,5,1,0,91,1008,6,146,388,1013,6
2021,Marquise Goodwin,WR,31,-1,2,0,20,313,1,40,83,312,1
2021,Marvin Hall,WR,28,0,0,0,1,10,0,1,5,10,0
2021,Marvin Jones,WR,31,0,0,0,73,832,4,120,120,832,4
2021,Matt Breida,RB,26,125,26,1,7,72,2,9,61,197,3
2021,Maxx Williams,TE,27,0,0,0,16,193,1,17,125,193,1
2021,Mecole Hardman,WR,23,46,8,0,59,693,2,83,502,739,2
2021,Melvin Gordon,RB,28,918,203,8,28,213,2,38,186,1131,10
2021,Michael Burton,RB,29,26,8,1,3,31,0,3,36,57,1
2021,Michael Carter,RB,22,639,147,4,36,325,0,55,341,964,4
2021,Michael Gallup,WR,25,0,0,0,35,445,2,62,123,445,2
2021,Mike Boone,RB,26,35,4,0,2,22,0,2,24,57,0
2021,Mike Davis,RB,28,503,138,3,44,259,1,58,306,762,4
2021,Mike Evans,WR,28,10,1,0,74,1035,14,114,239,1045,14
2021,Mike Gesicki,TE,26,0,0,0,73,780,2,112,218,780,2
2021,Mike Thomas,WR,27,0,0,0,5,52,0,11,13,52,0
2021,Mike Williams,WR,27,0,0,0,76,1146,9,129,415,1146,9
2021,Miles Boykin,WR,25,0,0,0,1,6,0,1,0,6,0
2021,Miles Sanders,RB,24,754,137,0,26,158,0,34,227,912,0
2021,Mitchell Wilcox,TE,25,0,0,0,3,16,0,5,8,16,0
2021,Mo Alie-Cox,TE,28,0,0,0,24,316,4,45,150,316,4
2021,Mohamed Sanu,WR,32,0,0,0,15,177,0,24,44,177,0
2021,MyCole Pruitt,TE,29,0,0,0,14,145,3,18,59,145,3
2021,Myles Gaskin,RB,24,612,173,3,49,234,4,63,224,846,7
2021,N'Keal Harry,WR,24,0,0,0,12,184,0,22,25,184,0
2021,Najee Harris,RB,23,1200,307,7,74,467,3,94,499,1667,10
2021,Nelson Agholor,WR,28,11,3,0,37,473,3,64,101,484,3
2021,Nick Boyle,TE,28,0,0,0,1,2,0,2,0,2,0
2021,Nick Chubb,RB,26,1259,228,8,20,174,1,25,183,1433,9
2021,Nick Vannett,TE,28,0,0,0,9,133,1,15,92,133,1
2021,Nick Westbrook-Ikhine,WR,24,0,0,0,38,476,4,57,144,476,4
2021,Nico Collins,WR,22,0,0,0,33,446,1,60,121,446,1
2021,Noah Brown,WR,25,0,0,0,16,184,0,25,68,184,0
2021,Noah Fant,TE,24,0,0,0,68,670,4,90,319,670,4
2021,Noah Gray,TE,22,0,0,0,7,36,1,10,18,36,1
2021,Nyheim Hines,RB,25,276,56,2,40,310,1,57,276,586,3
2021,O.J. Howard,TE,27,0,0,0,14,135,1,21,83,135,1
2021,Odell Beckham Jr.,WR,29,14,2,0,44,537,5,82,151,551,5
2021,Olamide Zaccheaus,WR,24,2,1,0,31,406,3,53,96,408,3
2021,Parris Campbell,WR,24,0,0,0,10,162,1,20,17,162,1
2021,Pat Freiermuth,TE,23,0,0,0,60,497,7,79,247,497,7
2021,Patrick Laird,RB,26,4,1,0,3,17,0,3,20,21,0
2021,Patrick Taylor,RB,23,89,23,1,2,3,0,2,5,92,1
2021,Peyton Barber,RB,27,212,55,2,10,67,0,13,73,279,2
2021,Pharaoh Brown,TE,27,0,0,0,23,171,0,34,106,171,0
2021,Pharoh Cooper,WR,26,3,1,0,4,33,0,11,7,36,0
2021,Phillip Dorsett,WR,28,0,1,0,7,110,0,14,27,110,0
2021,Phillip Lindsay,RB,27,249,88,1,4,45,1,5,53,294,2
2021,Preston Williams,WR,24,7,1,0,6,71,0,16,38,78,0
2021,Qadree Ollison,RB,25,105,21,1,4,12,0,6,6,117,1
2021,Quez Watkins,WR,23,3,1,0,43,647,1,62,253,650,1
2021,Quintez Cephus,WR,23,0,0,0,15,204,2,22,95,204,2
2021,Raheem Mostert,RB,29,20,2,0,0,0,0,0,0,20,0
2021,Randall Cobb,WR,31,1,1,0,28,375,5,39,138,376,5
2021,Rashaad Penny,RB,25,749,119,6,6,48,0,8,62,797,6
2021,Rashard Higgins,WR,27,0,0,0,24,275,1,47,41,275,1
2021,Rashod Bateman,WR,22,0,0,0,46,515,1,68,163,515,1
2021,Ray-Ray McCloud,WR,25,15,2,0,39,277,0,66,116,292,0
2021,Reggie Bonnafon,RB,25,4,1,0,2,12,0,2,9,16,0
2021,Rex Burkhead,RB,31,427,122,3,25,186,0,32,141,613,3
2021,Rhamondre Stevenson,RB,23,606,133,5,14,123,0,18,145,729,5
2021,Richard Rodgers,TE,29,0,0,0,2,11,0,2,10,11,0
2021,Ricky Seals-Jones,TE,26,0,0,0,30,271,2,49,152,271,2
2021,Rob Gronkowski,TE,32,0,0,0,55,802,6,89,350,802,6
2021,Robert Tonyan,TE,27,0,0,0,18,204,2,29,104,204,2
2021,Robert Woods,WR,29,46,8,1,45,556,4,69,198,602,5
2021,Rodney Smith,RB,25,0,0,0,5,48,0,5,32,48,0
2021,Rondale Moore,WR,21,76,18,0,54,435,1,64,438,511,1
2021,Ross Dwelley,TE,26,0,0,0,4,51,1,5,5,51,1
2021,Royce Freeman,RB,25,169,56,0,10,77,0,16,75,246,0
2021,Russell Gage,WR,25,0,0,0,66,770,4,94,248,770,4
2021,Ryan Griffin,TE,31,0,0,0,27,261,2,42,149,261,2
2021,Ryan Nall,RB,26,4,1,0,1,4,0,1,0,8,0
2021,Ryquell Armstead,RB,25,80,15,0,3,16,0,4,20,96,0
2021,Salvon Ahmed,RB,23,149,54,0,12,117,0,19,123,266,0
2021,Samaje Perine,RB,26,246,55,1,27,196,1,31,198,442,2
2021,Sammy Watkins,WR,28,0,0,0,27,394,1,49,107,394,1
2021,Saquon Barkley,RB,24,593,162,2,41,263,2,57,298,856,4
2021,Scott Miller,WR,24,43,2,1,5,38,0,9,9,81,1
2021,Sean McKeon,TE,24,0,0,0,4,27,1,6,10,27,1
2021,Shane Zylstra,TE,25,0,0,0,3,34,0,7,6,34,0
2021,Shi Smith,WR,23,-3,1,0,6,104,0,11,71,101,0
2021,Sony Michel,RB,26,845,208,4,21,128,1,33,120,973,5
2021,Stefon Diggs,WR,28,0,0,0,103,1225,10,164,326,1225,10
2021,Stephen Anderson,TE,28,0,0,0,16,165,1,19,115,165,1
2021,Sterling Shepard,WR,28,-9,1,0,36,366,1,53,111,357,1
2021,T.J. Hockenson,TE,24,0,0,0,61,583,4,85,199,583,4
2021,T.Y. Hilton,WR,32,0,0,0,23,331,3,37,71,331,3
2021,Tajae Sharpe,WR,27,0,0,0,25,230,0,37,69,230,0
2021,Tavon Austin,WR,31,21,3,0,24,213,1,37,68,234,1
2021,Tee Higgins,WR,22,0,0,0,74,1091,6,110,285,1091,6
2021,Terrace Marshall Jr.,WR,21,0,0,0,17,138,0,30,63,138,0
2021,Terry McLaurin,WR,26,12,1,0,77,1053,5,130,307,1065,5
2021,Tevin Coleman,RB,28,356,84,0,11,49,0,16,88,405,0
2021,Tim Patrick,WR,28,0,0,0,53,734,5,85,202,734,5
2021,Tommy Sweeney,TE,26,0,0,0,9,44,1,12,14,44,1
2021,Tommy Tremble,TE,21,11,3,1,20,180,1,35,70,191,2
2021,Tommylee Lewis,WR,29,0,0,0,1,7,0,2,11,7,0
2021,Tony Pollard,RB,24,719,130,2,39,337,0,46,338,1056,2
2021,Travis Benjamin,WR,31,0,0,0,0,0,0,5,0,0,0
2021,Travis Homer,RB,23,177,21,1,16,161,0,20,128,338,1
2021,Travis Kelce,TE,32,3,2,1,92,1125,9,134,564,1128,10
2021,Tre'Quan Smith,WR,25,0,0,0,32,377,3,50,113,377,3
2021,Trent Sherfield,WR,25,0,0,0,9,87,1,20,23,87,1
2021,Trent Taylor,WR,27,0,0,0,2,41,0,3,7,41,0
2021,Trenton Cannon,RB,27,4,3,0,0,0,0,0,0,4,0
2021,Trenton Irwin,WR,26,0,0,0,2,34,0,5,5,34,0
2021,Trevon Wesco,TE,26,0,0,0,3,35,0,5,29,35,0
2021,Trey Sermon,RB,22,167,41,1,3,26,0,4,18,193,1
2021,Ty Johnson,RB,24,238,61,2,34,372,2,55,334,610,4
2021,Ty Montgomery,WR,28,44,15,0,16,95,0,26,87,139,0
2021,Ty'Son Williams,RB,25,185,35,1,9,84,0,12,71,269,1
2021,Tyler Boyd,WR,27,22,2,0,67,828,5,94,389,850,5
2021,Tyler Conklin,TE,26,0,0,0,61,593,3,87,326,593,3
2021,Tyler Higbee,TE,28,0,0,0,61,560,5,85,275,560,5
2021,Tyler Johnson,WR,23,0,0,0,36,360,0,55,137,360,0
2021,Tyler Kroft,TE,29,0,0,0,16,173,1,25,74,173,1
2021,Tyler Lockett,WR,29,9,2,0,73,1175,8,107,277,1184,8
2021,Tyreek Hill,WR,27,96,9,0,111,1239,9,159,444,1335,9
2021,Tyrell Williams,WR,23,0,0,0,2,14,0,3,8,14,0
2021,Tyron Johnson,WR,25,0,0,0,2,16,0,5,9,16,0
2021,Van Jefferson,WR,25,20,2,0,50,802,6,89,220,822,6
2021,Vyncint Smith,WR,25,0,0,0,0,0,0,1,0,0,0
2021,Wayne Gallman,RB,27,104,28,0,1,21,0,3,20,125,0
2021,Wendell Smallwood,RB,27,25,5,0,4,22,0,5,14,47,0
2021,Will Dissly,TE,25,0,0,0,21,231,1,26,143,231,1
2021,Will Fuller,WR,27,0,0,0,4,26,0,8,10,26,0
2021,Willie Snead,WR,29,0,0,0,4,38,0,8,12,38,0
2021,Zach Ertz,TE,31,4,1,0,74,763,5,112,340,767,5
2021,Zach Pascal,WR,27,21,2,0,38,384,3,69,121,405,3
2021,Zack Moss,RB,24,345,96,4,23,197,1,32,200,542,5
2021,Zay Jones,WR,26,3,2,0,47,546,1,70,170,549,1
2022,A.J. Brown,WR,25,0,0,0,88,1496,11,145,552,1496,11
2022,A.J. Green,WR,34,0,0,0,24,236,2,47,56,236,2
2022,Aaron Jones,RB,28,1121,213,2,59,395,5,72,477,1516,7
2022,Adam Thielen,WR,32,4,1,0,70,716,6,107,152,720,6
2022,Adam Trautman,TE,25,0,0,0,18,207,1,22,123,207,1
2022,AJ Dillon,RB,24,770,186,7,28,206,0,43,203,976,7
2022,Albert Okwuegbunam,TE,24,0,0,0,10,95,1,18,59,95,1
2022,Alec Pierce,WR,22,0,0,0,41,593,2,78,113,593,2
2022,Alexander Mattison,RB,24,283,74,5,15,91,1,18,121,374,6
2022,Allen Lazard,WR,27,0,2,0,60,788,6,100,248,788,6
2022,Allen Robinson,WR,29,0,0,0,33,339,3,52,71,339,3
2022,Alvin Kamara,RB,27,897,223,2,57,490,2,77,461,1387,4
2022,Amari Cooper,WR,28,0,0,0,78,1160,9,132,299,1160,9
2022,Ameer Abdullah,RB,29,20,4,0,25,211,1,32,195,231,1
2022,Amon-Ra St. Brown,WR,23,95,9,0,106,1161,6,146,531,1256,6
2022,Andrew Beck,TE,24,0,2,0,5,69,0,11,41,69,0
2022,Andy Isabella,WR,26,1,1,0,2,21,0,5,5,22,0
2022,Anthony Schwartz,WR,22,57,4,1,4,51,0,10,27,108,1
2022,Antonio Gibson,RB,24,546,149,3,46,353,2,58,297,899,5
2022,Ashton Dulin,WR,25,8,2,0,15,207,1,22,35,215,1
2022,Austin Ekeler,RB,27,915,204,13,107,722,5,127,848,1637,18
2022,Austin Hooper,TE,28,0,0,0,41,444,2,60,130,444,2
2022,Avery Williams,RB,24,109,22,1,13,61,0,14,85,170,1
2022,Ben Ellefson,TE,26,0,0,0,3,26,0,3,11,26,0
2022,Ben Skowronek,WR,25,17,1,1,39,376,0,61,142,393,1
2022,Blake Bell,TE,31,0,0,0,2,20,1,2,8,20,1
2022,Boston Scott,RB,27,217,54,3,5,15,0,6,20,232,3
2022,Brandin Cooks,WR,29,7,2,0,57,699,3,93,205,706,3
2022,Brandon Aiyuk,WR,24,23,2,0,78,1015,8,114,375,1038,8
2022,Brandon Bolden,RB,32,66,17,0,9,57,1,9,27,123,1
2022,Brandon Johnson,WR,24,0,0,0,6,42,1,14,13,42,1
2022,Brandon Powell,WR,26,80,17,0,24,156,0,32,184,236,0
2022,Braxton Berrios,WR,27,91,9,2,18,145,0,32,92,236,2
2022,Breece Hall,RB,21,463,80,4,19,218,1,31,163,681,5
2022,Breshad Perriman,WR,29,-7,2,0,9,110,1,19,52,103,1
2022,Brevin Jordan,TE,22,0,0,0,14,128,0,28,78,128,0
2022,Brock Wright,TE,24,0,0,0,18,216,4,24,165,216,4
2022,Bryan Edwards,WR,24,0,0,0,3,15,0,5,9,15,0
2022,Byron Pringle,WR,29,0,0,0,10,135,2,16,14,135,2
2022,C.J. Uzomah,TE,29,0,0,0,21,232,2,27,105,232,2
2022,Cade Otton,TE,23,0,0,0,42,391,2,65,174,391,2
2022,Caleb Huntley,RB,24,366,76,1,2,3,0,2,9,369,1
2022,Cam Akers,RB,23,786,188,7,13,117,0,18,136,903,7
2022,Cam Sims,WR,26,0,0,0,8,89,0,18,18,89,0
2022,Cameron Brate,TE,31,0,0,0,20,174,0,38,65,174,0
2022,CeeDee Lamb,WR,23,47,10,0,107,1359,9,156,486,1406,9
2022,Chase Claypool,WR,24,59,9,0,46,451,1,79,143,510,1
2022,Chase Edmonds,RB,26,245,68,2,16,157,1,24,113,402,3
2022,Chris Conley,WR,30,0,0,0,4,46,0,7,3,46,0
2022,Chris Evans,RB,25,0,0,0,3,38,1,4,8,38,1
2022,Chris Godwin,WR,26,5,3,0,104,1023,3,142,514,1028,3
2022,Chris Manhertz,TE,30,0,0,0,6,42,0,8,35,42,0
2022,Chris Moore,WR,29,3,3,0,48,548,2,74,267,551,2
2022,Chris Olave,WR,22,0,0,0,72,1042,4,119,210,1042,4
2022,Christian Kirk,WR,26,11,5,0,84,1108,8,133,371,1119,8
2022,Christian McCaffrey,RB,26,1139,244,8,85,741,5,108,695,1880,13
2022,Christian Watson,WR,23,80,7,2,41,611,7,66,264,691,9
2022,Chuba Hubbard,RB,23,466,95,2,14,171,0,17,166,637,2
2022,Clyde Edwards-Helaire,RB,23,302,71,3,17,151,3,23,144,453,6
2022,Colby Parkinson,TE,23,0,0,0,25,322,2,34,150,322,2
2022,Cole Beasley,WR,33,0,0,0,6,35,0,7,14,35,0
2022,Cole Kmet,TE,23,9,2,0,50,544,7,69,280,553,7
2022,Connor Heyward,TE,23,27,2,0,12,151,1,17,62,178,1
2022,Cooper Kupp,WR,29,52,9,1,75,812,6,98,413,864,7
2022,Cordarrelle Patterson,RB,31,695,144,8,21,122,0,31,116,817,8
2022,Corey Clement,RB,28,55,15,1,5,54,0,7,61,109,1
2022,Corey Davis,WR,27,0,0,0,32,536,2,64,109,536,2
2022,Courtland Sutton,WR,27,5,1,0,64,829,2,109,147,834,2
2022,Curtis Samuel,WR,26,187,38,1,64,656,4,92,289,843,5
2022,D'Andre Swift,RB,23,542,99,5,48,389,3,70,454,931,8
2022,D'Ernest Johnson,RB,26,17,4,0,3,7,0,3,8,24,0
2022,D'Onta Foreman,RB,26,914,203,5,5,26,0,9,27,940,5
2022,D'Wayne Eskridge,WR,25,10,2,0,7,58,0,13,46,68,0
2022,Dallas Goedert,TE,27,0,0,0,55,702,3,69,420,702,3
2022,Dalton Schultz,TE,26,0,0,0,57,577,5,89,204,577,5
2022,Dalvin Cook,RB,27,1173,264,8,39,295,2,56,331,1468,10
2022,Dameon Pierce,RB,22,939,220,4,30,165,1,39,197,1104,5
2022,Damien Harris,RB,25,462,106,3,17,97,0,23,86,559,3
2022,Damien Williams,RB,30,2,2,0,0,0,0,0,0,2,0
2022,Damiere Byrd,WR,29,0,0,0,13,268,2,23,105,268,2
2022,Dan Arnold,WR,27,0,0,0,9,135,0,13,70,135,0
2022,Daniel Bellinger,TE,22,2,1,1,30,268,2,35,144,270,3
2022,Dante Pettis,WR,27,37,2,0,19,245,3,41,63,282,3
2022,Dare Ogunbowale,RB,28,123,42,1,20,104,0,26,124,227,1
2022,Darius Slayton,WR,25,0,0,0,46,724,2,71,262,724,2
2022,Darnell Mooney,WR,25,2,1,0,40,493,2,61,168,495,2
2022,Darrel Williams,RB,27,102,21,1,4,9,0,8,15,111,1
2022,Darrell Henderson,RB,25,283,70,3,17,102,0,22,110,385,3
2022,Darren Waller,TE,30,0,0,0,28,388,3,43,76,388,3
2022,Darrynton Evans,RB,24,64,14,0,1,33,0,1,31,97,0
2022,Davante Adams,WR,30,-1,3,0,100,1516,14,180,493,1515,14
2022,David Johnson,RB,21,24,12,0,4,47,0,4,46,71,0
2022,David Montgomery,RB,25,801,201,5,34,316,1,40,283,1117,6
2022,David Njoku,TE,26,-8,2,0,58,628,4,80,332,620,4
2022,Dawson Knox,TE,26,0,0,0,48,517,6,65,193,517,6
2022,Dax Milne,WR,23,0,0,0,6,37,1,7,13,37,1
2022,DeAndre Carter,WR,29,-15,2,0,46,538,3,65,206,523,3
2022,DeAndre Hopkins,WR,30,0,0,0,64,717,3,96,165,717,3
2022,DeeJay Dallas,RB,24,186,35,0,17,126,0,19,126,312,0
2022,Demarcus Robinson,WR,28,0,0,0,48,458,2,75,150,458,2
2022,Demetric Felton,WR,24,-4,1,0,2,8,0,4,11,4,0
2022,Denzel Mims,WR,25,0,0,0,11,186,0,25,75,186,0
2022,Deon Jackson,RB,23,236,68,1,30,209,1,34,228,445,2
2022,Deonte Harty,WR,25,0,0,0,2,13,0,2,8,13,0
2022,Derrick Henry,RB,28,1538,349,13,33,398,0,41,397,1936,13
2022,DeSean Jackson,WR,36,0,0,0,9,153,0,17,23,153,0
2022,DeVante Parker,WR,29,0,0,0,31,539,3,47,105,539,3
2022,Devin Asiasi,TE,22,0,0,0,2,5,0,4,0,5,0
2022,Devin Duvernay,WR,25,84,12,1,37,407,3,49,159,491,4
2022,Devin Singletary,RB,25,819,177,5,38,280,1,52,261,1099,6
2022,DeVonta Smith,WR,24,0,0,0,95,1196,7,136,476,1196,7
2022,Dezmon Patmon,WR,24,0,0,0,2,24,0,6,7,24,0
2022,Diontae Johnson,WR,26,25,7,0,86,882,0,147,236,907,0
2022,DJ Chark,WR,26,0,0,0,30,502,3,52,132,502,3
2022,Donald Parham,TE,25,0,0,0,10,130,1,12,42,130,1
2022,Donovan Peoples-Jones,WR,23,2,1,0,61,839,3,96,191,841,3
2022,Dontrell Hilliard,RB,27,145,22,0,21,177,4,26,151,322,4
2022,Drake London,WR,21,0,0,0,72,866,4,117,231,866,4
2022,Drew Sample,TE,26,0,0,0,2,-2,0,2,0,-2,0
2022,Duke Johnson,RB,29,4,2,0,0,0,0,0,0,4,0
2022,Durham Smythe,TE,27,1,2,1,15,129,1,20,47,130,2
2022,Dwayne Washington,RB,28,38,11,0,1,7,0,1,6,45,0
2022,Dyami Brown,WR,23,15,1,0,5,143,2,14,31,158,2
2022,Elijah Mitchell,RB,24,279,45,2,3,7,0,4,16,286,2
2022,Elijah Moore,WR,22,5,5,0,37,446,1,65,93,451,1
2022,Eno Benjamin,RB,23,313,77,2,25,193,0,34,234,506,2
2022,Equanimeous St. Brown,WR,26,54,6,0,21,323,1,38,98,377,1
2022,Eric Saubert,TE,28,0,0,0,15,148,1,24,75,148,1
2022,Eric Tomlinson,TE,30,0,0,0,9,79,2,13,44,79,2
2022,Evan Engram,TE,28,13,2,0,73,766,4,98,465,779,4
2022,Ezekiel Elliott,RB,27,876,231,12,17,92,0,23,88,968,12
2022,Foster Moreau,TE,25,2,0,0,33,420,2,54,237,422,2
2022,Freddie Swain,WR,24,0,0,0,4,74,0,6,27,74,0
2022,Garrett Wilson,WR,22,4,4,0,83,1103,4,147,384,1107,4
2022,Gary Brightwell,RB,23,141,31,1,5,39,0,8,35,180,1
2022,Geoff Swaim,TE,29,0,0,0,12,58,1,16,43,58,1
2022,George Kittle,TE,29,0,0,0,60,765,11,86,386,765,11
2022,George Pickens,WR,21,24,3,1,52,801,4,84,104,825,5
2022,Gerald Everett,TE,28,0,1,0,58,555,4,87,320,555,4
2022,Giovani Bernard,RB,31,28,8,0,2,-1,0,2,7,27,0
2022,Greg Dortch,WR,24,44,7,0,52,467,2,64,293,511,2
2022,Greg Dulcich,TE,22,0,0,0,33,411,2,55,155,411,2
2022,Gus Edwards,RB,27,433,87,3,0,0,0,2,0,433,3
2022,Harrison Bryant,TE,24,8,1,0,31,239,1,42,113,247,1
2022,Hayden Hurst,TE,29,0,0,0,52,414,2,68,184,414,2
2022,Hunter Henry,TE,28,0,0,0,41,509,2,59,203,509,2
2022,Hunter Renfrow,WR,27,0,0,0,36,330,2,50,149,330,2
2022,Ian Thomas,TE,26,0,0,0,21,197,0,30,182,197,0
2022,Ihmir Smith-Marsette,WR,23,-1,1,0,1,15,0,4,5,14,0
2022,Isaiah Hodgins,WR,24,0,0,0,37,392,4,48,88,392,4
2022,Isaiah Likely,TE,22,0,0,0,36,373,3,60,151,373,3
2022,Isaiah McKenzie,WR,27,55,9,1,42,423,4,65,128,478,5
2022,Isiah Pacheco,RB,23,830,170,5,13,130,0,14,157,960,5
2022,J.D. McKissic,RB,29,95,22,0,27,173,0,40,152,268,0
2022,J.J. Taylor,RB,24,9,10,0,1,8,0,1,5,17,0
2022,J.K. Dobbins,RB,24,520,92,2,7,42,1,8,39,562,3
2022,Ja'Marr Chase,WR,22,8,5,0,87,1046,9,134,421,1054,9
2022,Jahan Dotson,WR,22,-7,2,0,35,523,7,61,137,516,7
2022,Jake Ferguson,TE,23,0,0,0,19,174,2,22,124,174,2
2022,Jake Kumerow,WR,30,0,0,0,4,64,0,7,17,64,0
2022,Jakobi Meyers,WR,26,-11,2,0,67,804,6,96,238,793,6
2022,Jalen Guyton,WR,25,0,0,0,2,64,0,4,7,64,0
2022,Jalen Nailor,WR,23,0,0,0,9,179,1,13,67,179,1
2022,Jalen Reagor,WR,23,25,4,0,8,104,1,13,28,129,1
2022,Jalen Virgil,WR,24,0,0,0,2,75,1,5,43,75,1
2022,Jamaal Williams,RB,27,1066,262,17,12,73,0,16,65,1139,17
2022,Jamal Agnew,WR,27,86,12,0,23,187,3,30,125,273,3
2022,James Conner,RB,27,782,183,7,46,300,1,58,376,1082,8
2022,James Cook,RB,23,507,89,2,21,180,1,32,132,687,3
2022,James Mitchell,TE,23,0,0,0,11,113,1,11,62,113,1
